TableName,ColumnName,AttributeName,AttributeValue
GeneralGasAirFilter,ClassName,VALUE,General Gas or Air Filter
GeneralGasAirFilter,Description,TYPE,PnPStringType
GeneralGasAirFilter,Description,VALUE,GENERAL GAS OR AIR FILTER
GeneralScreeningDevice,ClassName,ISREADONLY,true
GeneralScreeningDevice,ClassName,TYPE,PnPStringType
GeneralScreeningDevice,ClassName,VALUE,General Screening Device
GeneralScreeningDevice,Description,TYPE,PnPStringType
GeneralScreeningDevice,Description,VALUE,GENERAL SCREENING DEVICE
GeneralSifter,ClassName,ISREADONLY,true
GeneralSifter,ClassName,TYPE,PnPStringType
GeneralSifter,ClassName,VALUE,General Sifter
GeneralSifter,Description,TYPE,PnPStringType
GeneralSifter,Description,VALUE,GENERAL SIFTER
GeneralSortingDevice,ClassName,ISREADONLY,true
GeneralSortingDevice,ClassName,TYPE,PnPStringType
GeneralSortingDevice,ClassName,VALUE,General Sorting Device
GeneralSortingDevice,Description,TYPE,PnPStringType
GeneralSortingDevice,Description,VALUE,GENERAL SORTING DEVICE
HEPAFilter,ClassName,ISREADONLY,true
HEPAFilter,ClassName,TYPE,PnPStringType
HEPAFilter,ClassName,VALUE,HEPA Filter
HEPAFilter,Description,TYPE,PnPStringType
HEPAFilter,Description,VALUE,HEPA FILTER
IonExchangeFilter,ClassName,ISREADONLY,true
IonExchangeFilter,ClassName,TYPE,PnPStringType
IonExchangeFilter,ClassName,VALUE,Ion Exchange Filter
IonExchangeFilter,Description,TYPE,PnPStringType
IonExchangeFilter,Description,VALUE,ION EXCHANGE FILTER
LiquidFilter,ClassName,ISREADONLY,true
LiquidFilter,ClassName,TYPE,PnPStringType
LiquidFilter,ClassName,VALUE,Liquid Filter
LiquidFilter,Description,TYPE,PnPStringType
LiquidFilter,Description,VALUE,LIQUID FILTER
PackedBedFilter,ClassName,ISREADONLY,true
PackedBedFilter,ClassName,TYPE,PnPStringType
PackedBedFilter,ClassName,VALUE,Packed Bed Filter
PackedBedFilter,Description,TYPE,PnPStringType
PackedBedFilter,Description,VALUE,PACKED BED FILTER
PerforatedShellCentrifuge,ClassName,ISREADONLY,true
PerforatedShellCentrifuge,ClassName,TYPE,PnPStringType
PerforatedShellCentrifuge,ClassName,VALUE,Perforated Shell Centrifuge
PerforatedShellCentrifuge,Description,TYPE,PnPStringType
PerforatedShellCentrifuge,Description,VALUE,PERFORATED SHELL CENTRIFUGE
PressFilter,ClassName,ISREADONLY,true
PressFilter,ClassName,TYPE,PnPStringType
PressFilter,ClassName,VALUE,Filter Press
PressFilter,Description,TYPE,PnPStringType
PressFilter,Description,VALUE,FILTER PRESS
PusherCentrifuge,ClassName,ISREADONLY,true
PusherCentrifuge,ClassName,TYPE,PnPStringType
PusherCentrifuge,ClassName,VALUE,Pusher Centrifuge
PusherCentrifuge,Description,TYPE,PnPStringType
PusherCentrifuge,Description,VALUE,PUSHER CENTRIFUGE
RotarySeparator,ClassName,ISREADONLY,true
RotarySeparator,ClassName,TYPE,PnPStringType
RotarySeparator,ClassName,VALUE,Rotary Separator
RotarySeparator,Description,TYPE,PnPStringType
RotarySeparator,Description,VALUE,ROTARY SEPARATOR
ScrewTypeWithDecanterCentrifuge,ClassName,ISREADONLY,true
ScrewTypeWithDecanterCentrifuge,ClassName,TYPE,PnPStringType
ScrewTypeWithDecanterCentrifuge,ClassName,VALUE,Screw Type With Decanter Centrifuge
ScrewTypeWithDecanterCentrifuge,Description,TYPE,PnPStringType
ScrewTypeWithDecanterCentrifuge,Description,VALUE,SCREW TYPE WITH DECANTER CENTRIFUGE
ScrewTypeWithPerforatedShellCentrifuge,ClassName,ISREADONLY,true
ScrewTypeWithPerforatedShellCentrifuge,ClassName,TYPE,PnPStringType
ScrewTypeWithPerforatedShellCentrifuge,ClassName,VALUE,Screw Type With Perforated Shell Centrifuge
ScrewTypeWithPerforatedShellCentrifuge,Description,TYPE,PnPStringType
ScrewTypeWithPerforatedShellCentrifuge,Description,VALUE,SCREW TYPE WITH PERFORATED SHELL CENTRIFUGE
Scrubber,ClassName,ISREADONLY,true
Scrubber,ClassName,TYPE,PnPStringType
Scrubber,ClassName,VALUE,Scrubber
Scrubber,Description,TYPE,PnPStringType
Scrubber,Description,VALUE,SCRUBBER
SolidShellCentrifuge,ClassName,ISREADONLY,true
SolidShellCentrifuge,ClassName,TYPE,PnPStringType
SolidShellCentrifuge,ClassName,VALUE,Solid Shell Centrifuge
SolidShellCentrifuge,Description,TYPE,PnPStringType
SolidShellCentrifuge,Description,VALUE,SOLID SHELL CENTRIFUGE
SuctionFilter,ClassName,ISREADONLY,true
SuctionFilter,ClassName,TYPE,PnPStringType
SuctionFilter,ClassName,VALUE,Suction Filter
SuctionFilter,Description,TYPE,PnPStringType
SuctionFilter,Description,VALUE,SUCTION FILTER
TwoScreensScreeningDevice,ClassName,ISREADONLY,true
TwoScreensScreeningDevice,ClassName,TYPE,PnPStringType
TwoScreensScreeningDevice,ClassName,VALUE,Two Screens Screening Device
TwoScreensScreeningDevice,Description,TYPE,PnPStringType
TwoScreensScreeningDevice,Description,VALUE,TWO SCREENS SCREENING DEVICE
VacuumFilter,ClassName,ISREADONLY,true
VacuumFilter,ClassName,TYPE,PnPStringType
VacuumFilter,ClassName,VALUE,Vacuum Filter
VacuumFilter,Description,TYPE,PnPStringType
VacuumFilter,Description,VALUE,VACUUM FILTER
CycloneSeparator,ClassName,ISREADONLY,true
CycloneSeparator,ClassName,TYPE,PnPStringType
CycloneSeparator,ClassName,VALUE,Cyclone Separator
CycloneSeparator,Description,TYPE,PnPStringType
CycloneSeparator,Description,VALUE,CYCLONE SEPARATOR
DiskTypeSeparator,ClassName,ISREADONLY,true
DiskTypeSeparator,ClassName,TYPE,PnPStringType
DiskTypeSeparator,ClassName,VALUE,Disk Type Separator
DiskTypeSeparator,Description,TYPE,PnPStringType
DiskTypeSeparator,Description,VALUE,DISK TYPE SEPARATOR
DrySeparator,ClassName,ISREADONLY,true
DrySeparator,ClassName,TYPE,PnPStringType
DrySeparator,ClassName,VALUE,Dry Separator
DrySeparator,Description,TYPE,PnPStringType
DrySeparator,Description,VALUE,DRY SEPARATOR
ElectromagneticSeparator,ClassName,ISREADONLY,true
ElectromagneticSeparator,ClassName,TYPE,PnPStringType
ElectromagneticSeparator,ClassName,VALUE,Electromagnetic Separator
ElectromagneticSeparator,Description,TYPE,PnPStringType
ElectromagneticSeparator,Description,VALUE,ELECTROMAGNETIC SEPARATOR
ElectrostaticPrecipitatorSeparator,ClassName,ISREADONLY,true
ElectrostaticPrecipitatorSeparator,ClassName,TYPE,PnPStringType
ElectrostaticPrecipitatorSeparator,ClassName,VALUE,Electrostatic Precipitator Separator
ElectrostaticPrecipitatorSeparator,Description,TYPE,PnPStringType
ElectrostaticPrecipitatorSeparator,Description,VALUE,ELECTROSTATIC PRECIPITATOR SEPARATOR
GeneralSeparator,ClassName,ISREADONLY,true
GeneralSeparator,ClassName,TYPE,PnPStringType
GeneralSeparator,ClassName,VALUE,General Separator
GeneralSeparator,Description,TYPE,PnPStringType
GeneralSeparator,Description,VALUE,GENERAL SEPARATOR
GravitySettlingChamberSeparator,ClassName,ISREADONLY,true
GravitySettlingChamberSeparator,ClassName,TYPE,PnPStringType
GravitySettlingChamberSeparator,ClassName,VALUE,Gravity Settling Chamber Separator
GravitySettlingChamberSeparator,Description,TYPE,PnPStringType
GravitySettlingChamberSeparator,Description,VALUE,GRAVITY SETTLING CHAMBER SEPARATOR
ImpactSeparator,ClassName,ISREADONLY,true
ImpactSeparator,ClassName,TYPE,PnPStringType
ImpactSeparator,ClassName,VALUE,Impact Separator
ImpactSeparator,Description,TYPE,PnPStringType
ImpactSeparator,Description,VALUE,IMPACT SEPARATOR
ThickenerSeparator,ClassName,ISREADONLY,true
ThickenerSeparator,ClassName,TYPE,PnPStringType
ThickenerSeparator,ClassName,VALUE,Thickener
ThickenerSeparator,Description,TYPE,PnPStringType
ThickenerSeparator,Description,VALUE,THICKENER
VenturiSeparator,ClassName,ISREADONLY,true
VenturiSeparator,ClassName,TYPE,PnPStringType
VenturiSeparator,ClassName,VALUE,Venturi Separator
VenturiSeparator,Description,TYPE,PnPStringType
VenturiSeparator,Description,VALUE,VENTURI SEPARATOR
WetScrubberSeparator,ClassName,ISREADONLY,true
WetScrubberSeparator,ClassName,TYPE,PnPStringType
WetScrubberSeparator,ClassName,VALUE,Wet Scrubber Separator
WetScrubberSeparator,Description,TYPE,PnPStringType
WetScrubberSeparator,Description,VALUE,WET SCRUBBER SEPARATOR
GravelFilterClosedType,Description,VALUE,FILTERS
GravelFilterOpenType,Description,VALUE,FILTERS
MixedBedFilter,Description,VALUE,FILTERS
ElectromagnetFilter,Description,VALUE,FILTERS
VesselBuiltInTricklingElementsAtRandom,Description,VALUE,FILTERS
GeneralStirrer,Description,VALUE,FILTERS
SeparatorWithHeatExchange,Description,VALUE,FILTERS
FlashTrap,Description,VALUE,FILTERS
FineRack,Description,VALUE,FILTERS
DrumScreeningMachine,Description,VALUE,FILTERS
BasketBandScreeningMachine,Description,VALUE,FILTERS
ProtectiveGrating,Description,VALUE,FILTERS
InsulatingSlabClosure,Description,VALUE,FILTERS
Furnaces,ClassName,ISREADONLY,true
Furnaces,ClassName,TYPE,PnPStringType
Furnaces,ClassName,VALUE,Furnaces
Furnaces,Description,TYPE,PnPStringType
Furnaces,Description,VALUE,FURNACES
Furnaces,Type,PICKLISTTYPE,Regular
Furnaces,Type,TYPE,PnPPickListType
Furnaces,Type,VALUE,F
Furnaces,Duty,ISHIDDEN,false
Furnaces,Duty,ISREADONLY,false
Furnaces,Duty,ISREMOVABLE,true
Furnaces,Duty,TYPE,PnPNumberUnitType
Furnaces,DesignPressure,DISPLAYNAME,Design Pressure
Furnaces,DesignPressure,ISHIDDEN,false
Furnaces,DesignPressure,ISREADONLY,false
Furnaces,DesignPressure,ISREMOVABLE,true
Furnaces,DesignPressure,TYPE,PnPNumberUnitType
Furnaces,DesignTemperature,DISPLAYNAME,Design Temperature
Furnaces,DesignTemperature,ISHIDDEN,false
Furnaces,DesignTemperature,ISREADONLY,false
Furnaces,DesignTemperature,ISREMOVABLE,true
Furnaces,DesignTemperature,TYPE,PnPNumberUnitType
Furnaces,Height,ISHIDDEN,false
Furnaces,Height,ISREADONLY,false
Furnaces,Height,ISREMOVABLE,true
Furnaces,Height,TYPE,PnPNumberUnitType
Furnaces,Length,ISHIDDEN,false
Furnaces,Length,ISREADONLY,false
Furnaces,Length,ISREMOVABLE,true
Furnaces,Length,TYPE,PnPNumberUnitType
Furnaces,Insulation,ISHIDDEN,false
Furnaces,Insulation,ISREADONLY,false
Furnaces,Insulation,ISREMOVABLE,true
Furnaces,Insulation,TYPE,PnPStringType
BurnerFiringSystem,ClassName,ISREADONLY,true
BurnerFiringSystem,ClassName,TYPE,PnPStringType
BurnerFiringSystem,ClassName,VALUE,Burner Firing System
BurnerFiringSystem,Description,TYPE,PnPStringType
BurnerFiringSystem,Description,VALUE,BURNER FIRING SYSTEM
FileEvaporator,ClassName,ISREADONLY,true
FileEvaporator,ClassName,TYPE,PnPStringType
FileEvaporator,ClassName,VALUE,File Evaporator
FileEvaporator,Description,TYPE,PnPStringType
FileEvaporator,Description,VALUE,FILE EVAPORATOR
FiredHeater,ClassName,ISREADONLY,true
FiredHeater,ClassName,TYPE,PnPStringType
FiredHeater,ClassName,VALUE,Fired Heater
FiredHeater,Description,TYPE,PnPStringType
FiredHeater,Description,VALUE,FIRED HEATER
Furnace,ClassName,ISREADONLY,true
Furnace,ClassName,TYPE,PnPStringType
Furnace,ClassName,VALUE,Furnace
Furnace,Description,TYPE,PnPStringType
Furnace,Description,VALUE,FURNACE
GasFlare,ClassName,ISREADONLY,true
GasFlare,ClassName,TYPE,PnPStringType
GasFlare,ClassName,VALUE,Gas Flare
GasFlare,Description,TYPE,PnPStringType
GasFlare,Description,VALUE,GAS FLARE
IndustrialFurnace,ClassName,ISREADONLY,true
IndustrialFurnace,ClassName,TYPE,PnPStringType
IndustrialFurnace,ClassName,VALUE,Industrial Furnace
IndustrialFurnace,Description,TYPE,PnPStringType
IndustrialFurnace,Description,VALUE,INDUSTRIAL FURNACE
RotaryKiln,ClassName,ISREADONLY,true
RotaryKiln,ClassName,TYPE,PnPStringType
RotaryKiln,ClassName,VALUE,Rotary Kiln
RotaryKiln,Description,TYPE,PnPStringType
RotaryKiln,Description,VALUE,ROTARY KILN
SteamBoiler,ClassName,ISREADONLY,true
SteamBoiler,ClassName,TYPE,PnPStringType
SteamBoiler,ClassName,VALUE,Steam Boiler
SteamBoiler,Description,TYPE,PnPStringType
SteamBoiler,Description,VALUE,STEAM BOILER
GasGeneratingPlantGeneral,Description,VALUE,FURNACES
FuelDegasifier,Description,VALUE,FURNACES
FuelGasifier,Description,VALUE,FURNACES
CombustionChamber,Description,VALUE,FURNACES
HeatConsumerGeneral,Description,VALUE,FURNACES
HeatConsumerWithHeatingSurface,Description,VALUE,FURNACES
SootBlower,Description,VALUE,FURNACES
FiringGeneralBurnerGeneral,Description,VALUE,FURNACES
SteamGeneratorSteamBoiler,Description,VALUE,FURNACES
SteamGeneratorHeatedByWasteHeat,Description,VALUE,FURNACES
SteamGeneratorSuperheaterHeatedByWasteheat,Description,VALUE,FURNACES
SteamGeneratorElectricallyHeated,Description,VALUE,FURNACES
SteamConverter,Description,VALUE,FURNACES
SteamConverterSteamHeated,Description,VALUE,FURNACES
SteamGeneratorHotWaterHeated,Description,VALUE,FURNACES
SteamGeneratorLiquidMetalHeated,Description,VALUE,FURNACES
SteamGeneratorSuperheaterSteamBoilerSuperheater,Description,VALUE,FURNACES
SteamGeneratorSuperheaterResuperheaterFluegasHeated,Description,VALUE,FURNACES
SteamGeneratorSuperheatergasFired,Description,VALUE,FURNACES
SteamGeneratorSuperheateroilFired,Description,VALUE,FURNACES
SteamGeneratorSuperheaterpulverizedCoalFired,Description,VALUE,FURNACES
SteamGeneratorSuperheaterPulverizedCoalFiringLiquidSlagRemoval,Description,VALUE,FURNACES
SteamGeneratorSuperheaterStokerFiringCoalFired,Description,VALUE,FURNACES
SteamGeneratorSuperheaterStokerFiringrefuseFired,Description,VALUE,FURNACES
HeatExchangers,ClassName,ISREADONLY,true
HeatExchangers,ClassName,TYPE,PnPStringType
HeatExchangers,ClassName,VALUE,Heat Exchangers
HeatExchangers,Description,TYPE,PnPStringType
HeatExchangers,Description,VALUE,HEAT EXCHANGERS
HeatExchangers,Type,PICKLISTTYPE,Regular
HeatExchangers,Type,TYPE,PnPPickListType
HeatExchangers,Type,VALUE,E
HeatExchangers,Duty,ISHIDDEN,false
HeatExchangers,Duty,ISREADONLY,false
HeatExchangers,Duty,ISREMOVABLE,true
HeatExchangers,Duty,TYPE,PnPNumberUnitType
HeatExchangers,SurfaceArea,DISPLAYNAME,Surface Area
HeatExchangers,SurfaceArea,ISHIDDEN,false
HeatExchangers,SurfaceArea,ISREADONLY,false
HeatExchangers,SurfaceArea,ISREMOVABLE,true
HeatExchangers,SurfaceArea,TYPE,PnPNumberUnitType
HeatExchangers,ShellDesignPressure,DISPLAYNAME,Shell Design Pressure
HeatExchangers,ShellDesignPressure,ISHIDDEN,false
HeatExchangers,ShellDesignPressure,ISREADONLY,false
HeatExchangers,ShellDesignPressure,ISREMOVABLE,true
HeatExchangers,ShellDesignPressure,TYPE,PnPNumberUnitType
HeatExchangers,ShellDesignTemperature,DISPLAYNAME,Shell Design Temperature
HeatExchangers,ShellDesignTemperature,ISHIDDEN,false
HeatExchangers,ShellDesignTemperature,ISREADONLY,false
HeatExchangers,ShellDesignTemperature,ISREMOVABLE,true
HeatExchangers,ShellDesignTemperature,TYPE,PnPNumberUnitType
HeatExchangers,TubeDesignPressure,DISPLAYNAME,Tube Design Pressure
HeatExchangers,TubeDesignPressure,ISHIDDEN,false
HeatExchangers,TubeDesignPressure,ISREADONLY,false
HeatExchangers,TubeDesignPressure,ISREMOVABLE,true
HeatExchangers,TubeDesignPressure,TYPE,PnPNumberUnitType
HeatExchangers,TubeDesignTemperature,DISPLAYNAME,Tube Design Temperature
HeatExchangers,TubeDesignTemperature,ISHIDDEN,false
HeatExchangers,TubeDesignTemperature,ISREADONLY,false
HeatExchangers,TubeDesignTemperature,ISREMOVABLE,true
HeatExchangers,TubeDesignTemperature,TYPE,PnPNumberUnitType
HeatExchangers,TrimShell,DISPLAYNAME,Trim Shell
HeatExchangers,TrimShell,ISHIDDEN,false
HeatExchangers,TrimShell,ISREADONLY,false
HeatExchangers,TrimShell,ISREMOVABLE,true
HeatExchangers,TrimShell,TYPE,PnPStringType
HeatExchangers,TrimTube,DISPLAYNAME,Trim Tube
HeatExchangers,TrimTube,ISHIDDEN,false
HeatExchangers,TrimTube,ISREADONLY,false
HeatExchangers,TrimTube,ISREMOVABLE,true
HeatExchangers,TrimTube,TYPE,PnPStringType
HeatExchangers,InsulationType,DISPLAYNAME,Insulation Type
HeatExchangers,InsulationType,ISHIDDEN,false
HeatExchangers,InsulationType,ISREADONLY,false
HeatExchangers,InsulationType,ISREMOVABLE,true
HeatExchangers,InsulationType,PICKLISTNAME,Insulation_Types
HeatExchangers,InsulationType,PICKLISTTYPE,Regular
HeatExchangers,InsulationType,TYPE,PnPPickListType
HeatExchangers,Insulation,ISHIDDEN,false
HeatExchangers,Insulation,ISREADONLY,false
HeatExchangers,Insulation,ISREMOVABLE,true
HeatExchangers,Insulation,TYPE,PnPNumberUnitType
HeatExchangers,MaterialOfConstructionShell,DISPLAYNAME,Material of Construction Shell
HeatExchangers,MaterialOfConstructionShell,ISHIDDEN,false
HeatExchangers,MaterialOfConstructionShell,ISREADONLY,false
HeatExchangers,MaterialOfConstructionShell,ISREMOVABLE,true
HeatExchangers,MaterialOfConstructionShell,TYPE,PnPStringType
HeatExchangers,MaterialOfConstructionTube,DISPLAYNAME,Material of Construction Tube
HeatExchangers,MaterialOfConstructionTube,ISHIDDEN,false
HeatExchangers,MaterialOfConstructionTube,ISREADONLY,false
HeatExchangers,MaterialOfConstructionTube,ISREMOVABLE,true
HeatExchangers,MaterialOfConstructionTube,TYPE,PnPStringType
HeatExchangers,FlowRate,DISPLAYNAME,Flow Rate
HeatExchangers,FlowRate,ISHIDDEN,false
HeatExchangers,FlowRate,ISREADONLY,false
HeatExchangers,FlowRate,ISREMOVABLE,true
HeatExchangers,FlowRate,TYPE,PnPNumberUnitType
HeatExchangers,Volume,ISHIDDEN,false
HeatExchangers,Volume,ISREADONLY,false
HeatExchangers,Volume,ISREMOVABLE,true
HeatExchangers,Volume,TYPE,PnPNumberUnitType
AirCooledExchanger,ClassName,ISREADONLY,true
AirCooledExchanger,ClassName,TYPE,PnPStringType
AirCooledExchanger,ClassName,VALUE,Air Cooled Exchanger
AirCooledExchanger,Description,TYPE,PnPStringType
AirCooledExchanger,Description,VALUE,AIR COOLED EXCHANGER
DoubleHeatHeatExchanger,ClassName,ISREADONLY,true
DoubleHeatHeatExchanger,ClassName,TYPE,PnPStringType
DoubleHeatHeatExchanger,ClassName,VALUE,Double Heat Heat Exchanger
DoubleHeatHeatExchanger,Description,TYPE,PnPStringType
DoubleHeatHeatExchanger,Description,VALUE,DOUBLE HEAT HEAT EXCHANGER
DoublePipeExchanger,ClassName,ISREADONLY,true
DoublePipeExchanger,ClassName,TYPE,PnPStringType
DoublePipeExchanger,ClassName,VALUE,Double Pipe Exchanger
DoublePipeExchanger,Description,TYPE,PnPStringType
DoublePipeExchanger,Description,VALUE,DOUBLE PIPE EXCHANGER
Evaporator,ClassName,ISREADONLY,true
Evaporator,ClassName,TYPE,PnPStringType
Evaporator,ClassName,VALUE,Evaporator
Evaporator,Description,TYPE,PnPStringType
Evaporator,Description,VALUE,EVAPORATOR
FinnedTubeHeatExchanger,ClassName,ISREADONLY,true
FinnedTubeHeatExchanger,ClassName,TYPE,PnPStringType
FinnedTubeHeatExchanger,ClassName,VALUE,Finned Exchanger
FinnedTubeHeatExchanger,Description,TYPE,PnPStringType
FinnedTubeHeatExchanger,Description,VALUE,FINNED EXCHANGER
General1HeatExchanger,ClassName,ISREADONLY,true
General1HeatExchanger,ClassName,TYPE,PnPStringType
General1HeatExchanger,ClassName,VALUE,General Heat Exchanger 1
General1HeatExchanger,Description,TYPE,PnPStringType
General1HeatExchanger,Description,VALUE,GENERAL HEAT EXCHANGER 1
General2HeatExchanger,ClassName,ISREADONLY,true
General2HeatExchanger,ClassName,TYPE,PnPStringType
General2HeatExchanger,ClassName,VALUE,General Heat Exchanger 2
General2HeatExchanger,Description,TYPE,PnPStringType
General2HeatExchanger,Description,VALUE,GENERAL HEAT EXCHANGER 2
GeneralCoolingTower,ClassName,ISREADONLY,true
GeneralCoolingTower,ClassName,TYPE,PnPStringType
GeneralCoolingTower,ClassName,VALUE,General Cooling Tower
GeneralCoolingTower,Description,TYPE,PnPStringType
GeneralCoolingTower,Description,VALUE,GENERAL COOLING TOWER
HeatingCooling,ClassName,ISREADONLY,true
HeatingCooling,ClassName,TYPE,PnPStringType
HeatingCooling,ClassName,VALUE,Heating Cooling
HeatingCooling,Description,TYPE,PnPStringType
HeatingCooling,Description,VALUE,HEATING COOLING
PlateAndFrameExchanger,ClassName,ISREADONLY,true
PlateAndFrameExchanger,ClassName,TYPE,PnPStringType
PlateAndFrameExchanger,ClassName,VALUE,Plate and Frame Exchanger
PlateAndFrameExchanger,Description,TYPE,PnPStringType
PlateAndFrameExchanger,Description,VALUE,PLATE AND FRAME EXCHANGER
PlateTypeHeatExchanger,ClassName,ISREADONLY,true
PlateTypeHeatExchanger,ClassName,TYPE,PnPStringType
PlateTypeHeatExchanger,ClassName,VALUE,Plate-type Heat Exchanger
PlateTypeHeatExchanger,Description,TYPE,PnPStringType
PlateTypeHeatExchanger,Description,VALUE,PLATE-TYPE HEAT EXCHANGER
