TableName,PropertyName,PropertyType,IsObjectId,IsCounter,IsSystem,IsUnique,CheckConstraint,DefaultValue,Length,IsExpression,Expression
DischargeFunnel,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
DrainPan,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
DrainChannel,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SprayNozzle,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Suction,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
DischargeForGasSteam,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Reducers,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Reducers,Size2,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
ConcentricReducer,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
EccentricReducer,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Reducer,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Instrumentation,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Instrumentation,Tag,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
Instrumentation,Area,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
Instrumentation,Type,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
Instrumentation,LoopNumber,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
Instrumentation,Location,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
GeneralInstrumentSymbols,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
AuxiliaryAccessibleComputer,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
AuxiliaryInaccessibleComputer,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
AuxiliaryLocAccessibleDCS,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
AuxiliaryLocAccessibleDiscreteInstrument,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
AuxiliaryLocAccessiblePLC,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
AuxiliaryLocInaccessibleDCS,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
AuxiliaryLocInaccessibleDiscreteInstrument,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
AuxiliaryLocInaccessiblePLC,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FieldMountedComputer,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FieldMountedDCS,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FieldMountedDiscreteHardwareInterlock,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FieldMountedDiscreteInstrument,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FieldMountedPLC,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PrimaryComputer,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PrimaryInaccessibleComputer,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PrimaryLocAccessibleDCS,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PrimaryLocAccessibleDiscreteInstrument,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PrimaryLocAccessiblePLC,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PrimaryLocInaccessibleDCS,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PrimaryLocInaccessibleDiscreteInstrument,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PrimaryLocInaccessiblePLC,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
InlineInstruments,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
InlineInstruments,Size,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
InlineInstruments,EndConnections,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
AveragingPitotTube,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ControlValve,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ControlValve,ValveCode,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
ControlValve,Failure,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
ControlValve,BodyType,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
ControlValve,ActuatorType,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
ControlValve,Normally,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
CornerTap,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ElementWithInternalTransmitter,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ElementWithTransmitter,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FloatTypeLevelIndicator,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FlowConditioningDevice,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FlowElement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FlowNozzle,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FlowSwitch,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Flume,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Glass,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
InstrumentWell,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Magnetic,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Orifice,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
OrificeInQuickChangeFitting,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PitotTube,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PositiveDisplacement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ReliefValves,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ReliefValves,ValveCode,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
ReliefValves,Failure,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
ReliefValves,SetPointType,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
ReliefValves,SetPoint,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
ReliefValves,Size2,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
AngleSafetyValve,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
AngleSpringSafetyValve,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PilotOperatedReliefValve,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PressureAndVacuumReliefValve,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PressureReliefManholeCover,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PressureReliefValve,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PressureReliefValveWithSolenoid,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
RuptureDisc,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
RuptureDiscForPressureRelief,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
RuptureDiscForVacuumRelief,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SafetyValve,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
VacuumReliefValve,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
RestrictionOrifice,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Rotameter,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
RotameterWithIntegralValve,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SurfaceMountedTemperatureSensor,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Target,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
TurbineOrPropeller,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Ultrasonic,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Venturi,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
VolumeMeter,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Vortex,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
WedgeMeter,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Weir,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Controller,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SignalLamp,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
AcousticSignal,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
TelevisionCamera,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Fault,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
EliminationOfFault,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
MeasuredValueIndicatorAnalogous,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
MeasuredValueIndicatorAnalogousZeroAtCentre,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
MeasuredValueIndicatorAnalogousNegativeRange,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
MeasuredValueIndicatorDigital,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Recorder,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
GeneralCounter,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Limiter,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
MaximumValueLimiter,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
MinimumValueLimiter,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Adjuster,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ChangeOverDevice,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
LockingDevice,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
MainPulseIncrease,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
MainPulseDecrease,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
LimitingPulseUpperLimitingValue,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
LimitingPulseLowerLimitingValue,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
LimitingPulseClosesUpperLimitingValue,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
LimitingPulseClosesLowerLimitingValue,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FlowMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
LevelMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
HumidityMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PressureMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
pHValueMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ConductivityMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
RadiationMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
LuminousRadiationMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
IonizingradiationMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
RotationalSpeedMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
TemperatureMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ExpansionMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
VibrationMeasurement,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
DetectorIonizingRadiationCountingTube,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
DetectorIonizingRadiationIonizationChamber,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Lines,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PipeLines,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PipeLines,Tag,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,Size,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,Spec,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,Tracing,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,InsulationType,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,Insulation,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,PaintCode,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,To,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,From,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,OperatingTemperature,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,OperatingPressure,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,DesignPressure,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,DesignTemperature,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,TestingFluid,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,TestPressure,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,PostWeldHeatTreatment,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,Spec Part,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
PipeLines,SpecPartGuid,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
ExistingPrimary,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ExistingSecondary,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Jacketed,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
NewPrimary,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
NewSecondary,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Primary,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Secondary,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SignalLines,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SignalLines,Tag,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
SignalLines,From,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
SignalLines,To,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
CapillaryTube,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Electrical,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ElectromagneticSignal,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ElectromagneticSignalNotGuided,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
GeneralSignal,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Hydraulic,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Leader,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
MechanicalLink,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Pneumatic,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Radiation,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Software,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Tubing,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
UndefinedSignal,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Nozzles,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Nozzles,Tag,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
Nozzles,Type,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
Nozzles,Size,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
Nozzles,Spec,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
Nozzles,Number,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
AssumedNozzle,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
DoubleLineNozzle,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FlangedNozzle,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FrontFacingNozzle,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SingleLineNozzle,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
NonEngineeringItems,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
NonEngineeringItems,ClassName,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
NonEngineeringItems,Description,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
NonEngineeringItems,Comment,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
NonEngineeringItems,FlagValue,System.Int32,FALSE,FALSE,FALSE,FALSE,,,-1,FALSE,
NonEngineeringItems,AcquisitionProperties,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
NonEngineeringItems,ParamOnLine,System.Double,FALSE,FALSE,FALSE,FALSE,,,-1,FALSE,
Actuators,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
BackPressureRegulator,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
BackpressureRegulatorSelfContained,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
BackpressureRegulatorWithExternalPressureTap,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
BackPressureRegulatorWithExternalTap,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
CylinderOrPiston,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Diaphragm,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
DiaphragmSpring,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
DifferentialPressureReducingregulator,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Digital,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ElectroHydraulic,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
HandWheelWithActuator,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ManualOperator,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PositionerAndSolenoid,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PressureBalancedDiaphragm,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PressureReducingRegulator,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PressureReducingRegulatorWithExternalTap,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
PressureReducingRegulatorWithIntegralOutlet,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
RotaryMotor,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Solenoid,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SolenoidManualReset,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SolenoidRemoteReset,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Spring,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
TemperatureRegulatorFilledSystemType,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ThrottlingActuator,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
VelocityIncreased,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ValveWithMovementQuickBothDirections,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ValveIndicationOfTheDirectionUp,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ValveIndicationOfTheDirectionDown,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ValveWithRemainsPresetPosition,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ValveConnectionsOnValveBody,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ValveConnectionForSealingMedia,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ValveConnectionForSuction,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ConnectionForNonCirculatingCooling,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ValveStemPenetratingWall,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ValveWithCoupling,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ValveWithCouplinglocatedUnderFloor,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
MotorActuated,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FluidActuated,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
WeightForce,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SafetyWeightLoaded,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SafetySpringLoaded,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
WeightAuxiliaryElectricMotor,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SpringAuxiliarySolenoid,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ElectricMotorAuxiliaryPiston,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ElectricMotorAuxiliaryActuator,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ElectricMotorsQuickClosingActuator,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Annotation,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ClosedDrainNoPID,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ClosedDrainNoPID,DestinationLineServiceCode,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
Connectors,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Connectors,ConnectorNumber,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
ClosedDrain,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ClosedDrain,DestinationLineServiceCode,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
InletOutletFlowArrow,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
InletOutletFlowArrow,OriginOrDestination,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
LinesAndInstrumentSignalConnector,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
LinesAndInstrumentSignalConnector,OriginOrDestination,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
OffPageConnector,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
OffPageConnector,OriginOrDestination,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
OpenDrain,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
OpenDrain,DestinationLineServiceCode,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
UtilityConnector,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
FlowArrow,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Flag,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Gap,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
LineBreakers,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
GeneralLimit,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
SegmentBreaker,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
Pins,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
OpenPin,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
ClosedPin,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
OpenDrainNoPID,PnPID,System.Int64,TRUE,FALSE,FALSE,FALSE,,,-1,FALSE,
OpenDrainNoPID,DestinationLineServiceCode,System.String,FALSE,FALSE,FALSE,FALSE,,,255,FALSE,
